telemetry.time,deviceId,telemetry.co2
2022-09-23T08:43:39.0000000,DA00110034,675
2022-09-23T08:40:01.0000000,DA00110034,641
2022-09-23T08:35:20.0000000,DA00110034,644
2022-09-23T08:36:26.0000000,DA00110034,669
2022-09-23T08:37:41.0000000,DA00110034,654
2022-09-23T08:38:46.0000000,DA00110034,638
2022-09-23T08:34:05.0000000,DA00110034,658
2022-09-23T08:44:36.0000000,AMNO-03,580
2022-09-23T08:43:26.0000000,AMNO-03,569
2022-09-23T08:44:25.0000000,DA00110047,599
2022-09-23T08:33:00.0000000,DA00110034,669
2022-09-23T08:39:56.0000000,AMNO-03,567
2022-09-23T08:38:45.0000000,AMNO-03,566
2022-09-23T08:35:18.0000000,AMNO-03,593
2022-09-23T08:41:08.0000000,AMNO-03,563
2022-09-23T08:44:07.0000000,AMNO-01,618
2022-09-23T08:41:47.0000000,AMNO-01,595
2022-09-23T08:30:38.0000000,AMNO-03,623
2022-09-23T08:30:28.0000000,DA00110034,665
2022-09-23T08:31:44.0000000,DA00110034,689
2022-09-23T08:34:08.0000000,AMNO-03,558
2022-09-23T08:32:57.0000000,AMNO-03,569
2022-09-23T08:44:00.0000000,DA00110043,514
2022-09-23T08:40:35.0000000,AMNO-01,609
2022-09-23T08:39:25.0000000,AMNO-01,595
2022-09-23T08:38:13.0000000,AMNO-01,603
2022-09-23T08:35:54.0000000,AMNO-01,584
2022-09-23T08:34:43.0000000,AMNO-01,546
2022-09-23T08:33:32.0000000,AMNO-01,544
2022-09-23T08:30:05.0000000,AMNO-01,548
2022-09-23T08:43:11.0000000,DA00110047,592
2022-09-23T08:42:06.0000000,DA00110047,601
2022-09-23T08:40:51.0000000,DA00110047,598
2022-09-23T08:36:12.0000000,DA00110047,602
2022-09-23T08:38:31.0000000,DA00110047,609
2022-09-23T08:39:37.0000000,DA00110047,598
2022-09-23T08:34:57.0000000,DA00110047,606
2022-09-23T08:37:17.0000000,DA00110047,592
2022-09-23T08:36:16.0000000,DA00110040,593
2022-09-23T08:44:00.0000000,DA00110042,648
2022-09-23T08:38:08.0000000,DA00110042,621
2022-09-23T08:31:23.0000000,DA00110047,618
2022-09-23T08:33:43.0000000,DA00110047,582
2022-09-23T08:42:43.0000000,DA00100001,546
2022-09-23T08:32:38.0000000,DA00110047,592
2022-09-23T08:44:15.0000000,DA00110044,562
2022-09-23T08:43:08.0000000,DA00110044,551
